id;title;price;rooms;bathrooms;size;parking_space;type;number;neighborhood_name;population;houses;area;street_name;zip_code;flood_quota;latitude;longitude;modality_name;company_name 
4477;Apartamento Mobiliado e climatizado 2 dormitórios, 1 suíte, 1 vaga de garagem.;410000.0;2;2;72.0;1;apartamento;;Vila Nova;9962;3884;2.0;Rua Curitibanos;89035-060;9.9;-26.9087221;-49.0886441;venda;zap_imoveis
4478;Apartamento mobiliado, 1 dormitório, 1 vaga de garagem.;410000.0;1;1;36.0;1;apartamento;;Centro;5004;1622;2.0;Rua Sete De Setembro;89010-200;;-26.9130355;-49.0790176;venda;zap_imoveis
4480;Sobrado com 3 dormitórios sendo 1 suíte no bairro Fortaleza Alta!;410000.0;3;3;107.0;2;casa;;Itoupava Norte;15648;5258;5.0;Rua Sao Cristovao;89053-590;10.05;-26.8707056;-49.0879875;venda;zap_imoveis
4481;Lindo sobrado em excelente localização com projeto arquitetônico moderno no bairro Escola Agrícola;410000.0;3;2;94.0;1;casa;;Escola Agricola;12145;3906;4.0;Rua Elsbeth Koehler;89031-460;;-26.893124;-49.1041238;venda;zap_imoveis
4483;Ótimo terreno à venda, no Bairro Itoupava Norte!;410000.0;0;0;352.0;0;loteterreno;;Itoupava Norte;15648;5258;5.0;Rua Sao Vicente;89052-385;13.05;-26.8879827;-49.0685147;venda;zap_imoveis
4486;EXCELENTE CASA COM 03 DORMITÓRIOS, SUÍTE, E 04 VAGAS DE GARAGEM;410000.0;3;2;232.0;2;casa;;Fortaleza;13196;4212;5.0;Rua Polonia;89057-070;12.75;-26.8720194;-49.0640857;venda;zap_imoveis
4487;Ótima sobrado localizado no bairro Itoupava Norte!;410000.0;2;3;93.0;2;casa;;Itoupava Norte;15648;5258;5.0;Rua Sao Cristovao;89053-590;10.05;-26.8707056;-49.0879875;venda;zap_imoveis
4489;Excelente apartamento mobiliado e climatizado, localizado no centro da cidade, defronte ao terminal;410000.0;1;1;36.0;1;apartamento;;Centro;5004;1622;2.0;Rua Sete De Setembro;89010-200;;-26.9130355;-49.0790176;venda;zap_imoveis
4491;Lindo apartamento semi mobiliado, no Bairro Água Verde!;410000.0;3;2;79.0;2;apartamento;;Agua Verde;16186;5526;5.0;Rua Hermann Spernau;89037-506;;-26.9073283;-49.0978223;venda;zap_imoveis
4495;Casa com 2 dormitórios, banheiro social, sala, cozinha, lavação e vaga de garagem para carros. Local;410000.0;2;1;90.0;2;casa;;Salto Weissbach;5213;1556;4.0;Rua Fernandes Marques Brinhosa;89032-138;;-26.9005326;-49.1285643;venda;zap_imoveis
4497;Casa com 3 dormitórios à venda, 153 m² por R$ 410.000,00 - Escola Agrícola - Blumenau/SC;410000.0;3;1;153.0;2;casa;;Escola Agricola;12145;3906;4.0;Rua Coripos;89037-700;;-26.9050709;-49.1025496;venda;zap_imoveis
4501;Apartamento com 2 dormitórios sendo 1 suíte, uma vaga de garagem e sacada, no bairro Itoupava Norte;410000.0;2;2;80.0;1;apartamento;;Fortaleza;13196;4212;5.0;Rua Sargento Jones Artur Senabio;89055-230;12.55;-26.8844886;-49.0641123;venda;zap_imoveis
4503;Apartamento numa das regiões nobres de Blumenau, livre de enchentes, imediações Parque Ramiro Rudige;410000.0;2;2;75.0;2;apartamento;;Vila Nova;9962;3884;2.0;Rua Tobias Barreto;89035-070;12.8;-26.9094731;-49.0898862;venda;zap_imoveis
4504;Apartamento 2 dormitórios próximo do Parque Ramiro Ruedeger !;410000.0;2;2;71.0;1;apartamento;;Vila Nova;9962;3884;2.0;Rua Tobias Barreto;89035-070;12.8;-26.9094731;-49.0898862;venda;zap_imoveis
4505;2 casas com terreno plano de 477m², mais garagem de caminhão.;410000.0;4;2;115.0;2;casa;;Escola Agricola;12145;3906;4.0;Rua Coripos;89037-700;;-26.9050709;-49.1025496;venda;zap_imoveis
4506;Edifício Missouri no Bairro Itoupava Norte em Blumenau Apenas R$ 410.000,00;410000.0;2;2;71.0;2;apartamento;;Itoupava Norte;15648;5258;5.0;Rua 25 De Agosto;89056-150;17.6;-26.8761314;-49.0805143;venda;zap_imoveis
4507;Apartamento A VENDA;1850.0;2;2;71.0;2;apartamento;;Itoupava Norte;15648;5258;5.0;Rua 25 De Agosto;89056-150;17.6;-26.8761314;-49.0805143;locação;zap_imoveis
4515;Loft no Bairro Velha em Blumenau;413480.0;1;1;65.0;1;kitnet;;Velha;15373;5470;6.0;Rua Elesbao Pinto;89036-260;12.2;-26.9147617;-49.0890991;venda;zap_imoveis
4519;Blumenau - Apartamento Padrão - Itoupava Norte;415000.0;2;2;117.0;2;apartamento;;Itoupava Norte;15648;5258;5.0;Rua 25 De Agosto;89056-150;17.6;-26.8761314;-49.0805143;venda;zap_imoveis
4520;Procurando um apartamento de 02 dormitórios (1 suíte) novo para locação? Nós temos a opção certa par;1900.0;2;2;80.0;2;apartamento;;Itoupava Norte;15648;5258;5.0;Rua 25 De Agosto;89056-150;17.6;-26.8761314;-49.0805143;locação;zap_imoveis
4522;Apartamento com 2 dormitórios à venda por R$ 415.000,00 - Velha - Blumenau/SC;415000.0;2;2;116.0;1;apartamento;;Velha;15373;5470;6.0;Rua Londrina;89036-610;12.5;-26.9170239;-49.0958608;venda;zap_imoveis
4523;Linda casa, no Bairro Progresso!;415000.0;3;1;200.0;3;casa;;Progresso;15005;4852;7.0;Rua Bruno Schreiber;89027-400;;-26.9936705;-49.0998762;venda;zap_imoveis
4527;Apartamentos Lofts Mobiliado em Bairro Nobre !;415000.0;1;1;35.0;1;apartamento;;Ponta Aguda;9880;3233;7.0;Avenida Brasil;89050-000;;-26.9168982;-49.063716;venda;zap_imoveis
4528;Sobrado com com excelente acabamento, 90m² e 2 suítes no bairro Água Verde;415000.0;2;2;90.0;1;casa;;Agua Verde;16186;5526;5.0;Rua Apolonia Von Buettner;89037-020;15.55;-26.9073054;-49.0967232;venda;zap_imoveis
4529;Apartamento a venda no bairro Itoupava Norte com 02 dormitórios!;415000.0;2;2;71.0;2;apartamento;;Itoupava Seca;4464;1616;3.0;Rua Engenheiro Paul Werner;89030-101;20.7;-26.8962619;-49.0824227;venda;zap_imoveis
4535;Casa próximo ao Hospital Santa Catarina!;419000.0;3;2;76.0;2;casa;;Itoupava Seca;4464;1616;3.0;Rua Engenheiro Paul Werner;89030-101;20.7;-26.8962619;-49.0824227;venda;zap_imoveis
4537;Apartamentos Live Residence, bairro Vila Nova!;419296.0;2;1;64.0;1;apartamento;;Itoupava Norte;15648;5258;5.0;Rua Sao Cristovao;89053-590;10.05;-26.8707056;-49.0879875;venda;zap_imoveis
4538;Excelente apartamento a venda em bairro nobre de Blumenau!;419296.0;2;1;64.0;1;apartamento;;Escola Agricola;12145;3906;4.0;Rua Sao Manoel;89037-625;;-26.9035809;-49.0971173;venda;zap_imoveis
4539;Casa em Rua Selma Volles - Itoupava Central - Blumenau/SC;419550.0;4;2;140.0;1;casa;;Itoupava Central;28164;8715;45.0;Rua Selma Volles;89069-240;;-26.7916609;-49.0873584;venda;zap_imoveis
4541;Apartamento muito bem localizado na Vila Nova a 2 minutos da FURB.;420000.0;3;3;129.0;1;apartamento;;Vila Nova;9962;3884;2.0;Rua Theodoro Holtrup;89035-300;13.35;-26.9097018;-49.0825406;venda;zap_imoveis
4543;APARTAMENTO - VICTOR KONDER;420000.0;3;1;112.0;1;apartamento;;Centro;5004;1622;2.0;Rua Sete De Setembro;89010-200;;-26.9130355;-49.0790176;venda;zap_imoveis
4545;Casa Alvenaria - Bairro Bandefurt!;420000.0;3;1;185.0;2;casa;;Badenfurt;8650;2753;12.0;Rua Carlos Kretz;89070-260;14.55;-26.8785426;-49.1382996;venda;zap_imoveis
4546;Terreno 443m² a venda bairro Agua Verde blumenau;420000.0;0;0;443.0;0;loteterreno;;Agua Verde;16186;5526;5.0;Rua Evald Braun;89037-193;;-26.9131067;-49.1019599;venda;zap_imoveis
4547;Blumenau - Apartamento Padrão - Jardim Blumenau;420000.0;2;2;92.0;2;apartamento;;Jardim Blumenau;2855;1004;1.0;Rua Coronel Vidal Ramos;89010-330;10.5;-26.9258216;-49.0628314;venda;zap_imoveis
4548;Lote, terreno a venda no bairro Velha em Blumenau;420000.0;0;0;0.0;0;loteterreno;;Itoupava Seca;4464;1616;3.0;Rua Engenheiro Paul Werner;89030-101;20.7;-26.8962619;-49.0824227;venda;zap_imoveis
4549;Residência no bairro Fortaleza!;420000.0;1;1;100.0;2;casa;;Fortaleza;13196;4212;5.0;Rua Conde De Araruana;89057-233;;-26.8644397;-49.0620369;venda;zap_imoveis
4550;Sobrado em Condomínio Fechado no bairro Velha Central.;420000.0;3;2;137.0;2;apartamento;;Velha Central;18779;6119;7.0;Rua Divinopolis;89040-400;;-26.9207073;-49.1221006;venda;zap_imoveis
4551;Terreno para venda em Condomínio fechado Blumenau;420000.0;0;0;375.0;0;loteterreno;;Ponta Aguda;9880;3233;7.0;Rua Silvano Candido Da Silva Senior;89050-280;;-26.9004052;-49.0464149;venda;zap_imoveis
4552;Blumenau - Terreno Padrão - Salto Norte;420000.0;1;1;1000.0;0;loteterreno;;Salto Do Norte;8441;2779;7.0;Rua Victor Bernards;89065-530;;-26.8672612;-49.1063492;venda;zap_imoveis
4554;Apartamento totalmente mobiliado e decorado, na Rua dos Caçadores, andar alto, prédio com elevador,;420000.0;2;1;71.0;1;apartamento;;Velha;15373;5470;6.0;Rua Dos Cacadores;89040-000;;-26.9299594;-49.1245036;venda;zap_imoveis
4555;Apartamento com 3 dormitórios à venda por R$ 420.000 - Garcia - Blumenau/SC;420000.0;3;2;171.0;2;apartamento;;Garcia;15911;5336;5.0;Rua Germano Schreiber;89021-160;15.0;-26.942013;-49.0675201;venda;zap_imoveis
4560;Apartamento com 1 dormitório à venda, 43 m² por R$ 420.000,00 - Centro - Blumenau/SC;420000.0;1;1;44.0;2;apartamento;;Centro;5004;1622;2.0;Rua Sete De Setembro;89010-200;;-26.9130355;-49.0790176;venda;zap_imoveis
4562;CASA (SOBRADO) - BAIRRO FORTALEZA;420000.0;3;2;108.0;2;casa;;Fortaleza;13196;4212;5.0;Rua Oswaldo Bonetti Kuestner;89056-456;;-26.8662572;-49.072395;venda;zap_imoveis
4563;TERRENO AMPLO COM UMA CASA E PONTO COMERCIAL EM BLUMENAU;420000.0;2;1;50.0;0;casa;;Salto Do Norte;8441;2779;7.0;Rua Johann Sachse;89070-541;19.65;-26.8646743;-49.1243115;venda;zap_imoveis
4564;Imóvel no bairro Itoupava Central. São 4 dormitórios sendo 1 suíte, 2 ambientes de sala, banheiro so;420000.0;4;3;155.0;2;casa;;Itoupava Central;28164;8715;45.0;Rua Ricardo Belz;89069-140;;-26.7922569;-49.1014905;venda;zap_imoveis
4566;Casa com 03 dormitórios, sendo 01 suíte e amplo terreno, no Bairro Itoupavazinha em Blumenau!;420000.0;2;2;788.0;2;casa;;Itoupavazinha;17560;5358;12.0;Rua Luiz De Oliveira;89066-562;;-26.8534346;-49.1360982;venda;zap_imoveis
4569;Sobrados com 2 suítes no bairro da Velha!;420000.0;2;3;88.0;2;casa;;Itoupava Norte;15648;5258;5.0;Rua Sao Cristovao;89053-590;10.05;-26.8707056;-49.0879875;venda;zap_imoveis
4570;Lindo sobrado pronto para morar na Velha em rua sem saída;420000.0;2;3;116.0;2;casa;;Velha;15373;5470;6.0;Rua Rudolfo Budag;89045-120;;-26.9233697;-49.1090718;venda;zap_imoveis
4571;Apartamento 2 dormitórios (1 suíte), em frente ao Giassi Supermercado;420000.0;2;2;75.0;1;apartamento;;Victor Konder;4612;1990;1.0;Rua Desembargador Oscar Leitao;89012-070;14.0;-26.9056385;-49.0764386;venda;zap_imoveis
4572;CASA A VENDA BAIRRO VELHA CENTRAL - BLUMENAU;420000.0;2;1;81.0;3;casa;;Velha Central;18779;6119;7.0;Rua Antonio Benassi;89046-610;;-26.9349218;-49.1486974;venda;zap_imoveis
4574;TERRENO EM CONDOMÍNIO FECHADO BAIRRO VELHA;420000.0;0;0;304.0;0;loteterreno;;Velha;15373;5470;6.0;Rua Fritz Wolfram Neto;89036-482;;-26.921264;-49.0961623;venda;zap_imoveis
4577;Ótimo apartamento em excelente localização no bairro Vila Nova, amplo terraço, churrasqueira, imóvel;420000.0;2;2;110.0;1;apartamento;;Vila Nova;9962;3884;2.0;Rua Frei Fulgencio;89035-630;;-26.9042804;-49.0897926;venda;zap_imoveis
4582;Apartamento 2 dormitórios sendo 1 suite á venda bairro Vila Nova Blumenau - Sc;420000.0;2;2;110.0;1;apartamento;;Vila Nova;9962;3884;2.0;Rua Marques De Herval;89035-120;;-26.9082313;-49.0926996;venda;zap_imoveis
4583;Excelente terreno para construção de casa alto padrão, em Condomínio Horizontal Fechado.;420000.0;0;0;444.0;0;loteterreno;;Ponta Aguda;9880;3233;7.0;Rua Silvano Candido Da Silva Senior;89050-280;;-26.9004052;-49.0464149;venda;zap_imoveis
4584;Casa 3 dormitórios no Bairro Progresso!;420000.0;3;2;140.0;0;casa;;Progresso;15005;4852;7.0;Rua Avelino Pering;89027-440;;-26.9852457;-49.0844607;venda;zap_imoveis
4586;Lindo apartamento mobiliado, 2 dormitórios, sendo 1 suíte em localização privilegiada próximo à Vila;420000.0;2;2;64.0;2;apartamento;;Velha;15373;5470;6.0;Rua Johanna Hering;89036-162;;-26.9183878;-49.0881074;venda;zap_imoveis
4587;Apartamento 2 quartos semi-mobiliado e com 2 vagas a venda no bairro da Velha .;420000.0;2;2;74.0;2;apartamento;;Velha;15373;5470;6.0;Rua Maria Muller Gieseler;89040-115;;-26.9212498;-49.1164729;venda;zap_imoveis
4591;Excelente Terreno à venda, com 566,84m², no Condomínio Privillege Residence, no Bairro Ponta Aguda e;420000.0;0;0;566.0;0;loteterreno;;Ponta Aguda;9880;3233;7.0;Rua Silvano Candido Da Silva Senior;89050-280;;-26.9004052;-49.0464149;venda;zap_imoveis
4592;Casa com 3 dormitórios em localização excelente no bairro Água Verde! Confira!;420000.0;3;2;90.0;1;casa;;Agua Verde;16186;5526;5.0;Rua Dos Pioneiros;89042-020;;-26.9064296;-49.1247171;venda;zap_imoveis
4593;Linda casa no bairro Garcia;420000.0;3;1;180.0;2;casa;;Progresso;15005;4852;7.0;Rua Clara Nunes;89026-270;;-26.9678513;-49.0750922;venda;zap_imoveis
4594;Apartamento semi mobiliado no bairro Boa Vista a poucos minutos do Centro, Furb, escola, supermercad;420000.0;2;2;63.0;1;apartamento;;Boa Vista;1748;589;1.0;Rua Adolfo Tallmann;89012-240;;-26.9008338;-49.069055;venda;zap_imoveis
4595;APARTAMENTO " NOVO " COM COMPLETA ÁREA DE LAZER!;420000.0;2;2;75.0;2;apartamento;;Itoupava Norte;15648;5258;5.0;Rua Onze De Junho;89052-290;;-26.8879746;-49.0808361;venda;zap_imoveis
4598;Excelente apartamento no ultimo andar, com 2 dormitórios sendo 1 suíte, à venda ao lado da Vila Germ;420000.0;2;1;64.0;2;penthouse;;Velha;15373;5470;6.0;Rua Johanna Hering;89036-162;;-26.9183878;-49.0881074;venda;zap_imoveis
4600;SOBRADO 03 DORMITÓRIOS NA ESCOLA AGRÍCOLA;420000.0;3;2;69.0;2;casa;;Escola Agricola;12145;3906;4.0;Rua Elsbeth Koehler;89031-460;;-26.893124;-49.1041238;venda;zap_imoveis
4602;Excelente terreno, no Bairro Itoupava Norte!;420000.0;0;0;304.0;0;loteterreno;;Itoupava Norte;15648;5258;5.0;Rua Santa Efigenia;89053-530;16.25;-26.8755453;-49.0843192;venda;zap_imoveis
4613;Casa no bairro Badenfurt!;420000.0;2;1;80.0;2;casa;;Badenfurt;8650;2753;12.0;Rua Monte Carlo;89070-010;;-26.8830545;-49.119176;venda;zap_imoveis
4614;Terreno no bairro Velha!;420000.0;0;0;0.0;0;loteterreno;;Velha;15373;5470;6.0;Rua Governador Jorge Lacerda;89045-000;;-26.924502;-49.1025403;venda;zap_imoveis
4615;Blumenau - Apartamento Padrão - Centro;420000.0;3;2;144.0;1;apartamento;;Centro;5004;1622;2.0;Rua Tibirica;89010-180;11.25;-26.9149347;-49.0711504;venda;zap_imoveis
4617;Blumenau - Apartamento Padrão - Velha;420000.0;2;2;104.0;1;apartamento;;Velha;15373;5470;6.0;Rua Johanna Hering;89036-162;;-26.9183878;-49.0881074;venda;zap_imoveis
4618;Charmoso apartamento localizado a cinco minutos do centro! Apartamento todo projetado por arquiteto,;420000.0;2;2;67.0;1;apartamento;;Victor Konder;4612;1990;1.0;Rua Carlos Rischbieter;89012-200;16.6;-26.9077427;-49.0732069;venda;zap_imoveis
4619;Casa com 3 dormitórios e amplo terreno, no bairro Vila Nova em Blumenau!;420000.0;3;1;100.0;2;casa;;Vila Nova;9962;3884;2.0;Rua Doutor Fulvio Luz;89035-185;;-26.9035677;-49.0949244;venda;zap_imoveis
4622;3 dormitórios, mobiliado, área de lazer completa !;420000.0;3;2;72.0;0;apartamento;;Agua Verde;16186;5526;5.0;Rua Canario;89037-380;;-26.9113864;-49.1093571;venda;zap_imoveis
4628;Residência no bairro Progresso aqui em Blumenau. A casa possui 3 quartos amplos, banheiro, sala, coz;420000.0;3;2;140.0;2;casa;;Progresso;15005;4852;7.0;Rua Avelino Pering;89027-440;;-26.9852457;-49.0844607;venda;zap_imoveis
4632;Vendo Terreno no bairro Velha Central / Blumenau;420000.0;0;0;378.0;0;loteterreno;;Velha Central;18779;6119;7.0;Rua Luiz Vicentini;89040-210;;-26.9264256;-49.1216485;venda;zap_imoveis
4634;SOBRADO À VENDA BAIRRO ÁGUA VERDE - BLUMENAU;420000.0;2;2;77.0;1;casa;;Velha;15373;5470;6.0;Rua Gustavo Richard;89036-530;;-26.9134174;-49.1023952;venda;zap_imoveis
4635;Apartamento 3 dormitórios, sendo 1 suíte, na melhor localização da Vila Nova!;420000.0;3;2;130.0;1;apartamento;;Vila Nova;9962;3884;2.0;Rua Theodoro Holtrup;89035-300;13.35;-26.9097018;-49.0825406;venda;zap_imoveis
4636;Triplex semi mobiliado 2 suítes, 1 vaga de garagem;420000.0;2;3;107.0;1;casa;;Agua Verde;16186;5526;5.0;Rua Marcelino Cardoso;89041-720;;-26.9063338;-49.1208936;venda;zap_imoveis
4641;Casa com 2 dormitórios à venda, 120 m² por R$ 420.000,00 - Badenfurt - Blumenau/SC;420000.0;2;2;120.0;4;casa;;Salto Do Norte;8441;2779;7.0;Rua Johann Sachse;89070-541;19.65;-26.8646743;-49.1243115;venda;zap_imoveis
4643;Apartamento com 1 dormitório à venda, 71 m² por R$ 420.963 - Victor Konder - Blumenau/SC;420963.0;1;1;72.0;1;apartamento;;Victor Konder;4612;1990;1.0;Rua Sao Paulo;89030-001;14.45;-26.9044071;-49.0773754;venda;zap_imoveis
4644;Apartamento próximo a Vila Germânica, no Bairro Velha!;422000.0;2;2;68.0;2;apartamento;;Velha;15373;5470;6.0;Rua Gustavo Budag;89036-501;17.6;-26.918693;-49.0942472;venda;zap_imoveis
4645;Casa com 3 dormitórios à venda, 189 m² - Valparaíso - Blumenau/SC;424000.0;3;1;190.0;2;casa;;Valparaiso;5280;1774;1.0;Rua Roraima;89023-210;13.0;-26.9519251;-49.0738356;venda;zap_imoveis
4647;Sobrado NOVO no bairro Salto do Norte;424000.0;2;3;84.0;1;casa;;Salto Do Norte;8441;2779;7.0;Rua Angelo Bressanini;89070-550;17.25;-26.8664795;-49.1176436;venda;zap_imoveis
4648;Excelente casa a venda no bairro Água Verde;424000.0;3;1;118.0;1;casa;;Agua Verde;16186;5526;5.0;Rua Altair Pera;89042-360;;-26.9136135;-49.1367322;venda;zap_imoveis
4649;Apartamento com 3 dormitórios, sendo 1 Suíte, à venda, 70 m² por R$ 424.000 - Fortaleza - Blumenau/S;424000.0;3;1;71.0;1;apartamento;;Tribess;8503;2691;3.0;Rua Francisco Vahldieck;89057-700;18.35;-26.8835204;-49.0721619;venda;zap_imoveis
4650;Casa no bairro Badenfurt, 3 dormitórios, sala de estar, sala de jantar, cozinha com móveis sob medid;425000.0;3;2;145.0;2;casa;;Badenfurt;8650;2753;12.0;Rua Arnold Hemmer;89072-200;17.6;-26.8816738;-49.1662501;venda;zap_imoveis
4657;TERRENO A VENDA PRÓXIMO VILA GERMÂNCA LIVRE DE ENCHENTES;425000.0;0;0;692.0;0;loteterreno;;Velha;15373;5470;6.0;Rua Araras;89036-452;;-26.9238492;-49.0917702;venda;zap_imoveis
4658;Sobrado com 2 suítes no bairro Salto do Norte!;425000.0;2;3;107.0;2;casa;;Itoupava Norte;15648;5258;5.0;Rua Sao Cristovao;89053-590;10.05;-26.8707056;-49.0879875;venda;zap_imoveis
4665;Excelente apartamento com 3 dormitórios sendo 1 suíte na Ponta Aguda;425000.0;3;2;120.0;1;apartamento;;Ponta Aguda;9880;3233;7.0;Rua Bolivia;89050-300;16.4;-26.9158081;-49.0644539;venda;zap_imoveis
4666;Lindo apartamento mobiliado à venda, no Bairro Escola Agrícola!!;425000.0;2;3;74.0;1;apartamento;;Escola Agricola;12145;3906;4.0;Rua Ursa Maior;89037-510;;-26.9068808;-49.1014734;venda;zap_imoveis
4668;Lindo sobrado a venda com três dormitórios no bairro Água Verde em Blumenau!;425000.0;3;3;118.0;2;casa;;Agua Verde;16186;5526;5.0;Rua Dos Pioneiros;89042-020;;-26.9064296;-49.1247171;venda;zap_imoveis
4670;Sobrado com 2 suítes e closet no Salto do Norte;425000.0;2;2;99.0;2;casa;;Salto Do Norte;8441;2779;7.0;Rua Otto Anlauf Junior;89065-345;;-26.8755818;-49.1043053;venda;zap_imoveis
4671;Apartamento 3 dormitórios à venda, no Bairro Tribess em Blumenau.;425000.0;3;2;82.0;1;apartamento;;Tribess;8503;2691;3.0;Rua Guilherme Lueders;89055-470;14.35;-26.8844462;-49.0616611;venda;zap_imoveis
4673;Casa bairro Fortaleza;425000.0;2;2;169.0;2;casa;;Fortaleza;13196;4212;5.0;Rua Bom Jardim;89056-250;;-26.8773229;-49.0723256;venda;zap_imoveis
4674;Excelente oportunidade de Terreno a venda, com 385m², no bairro Progresso em Blumenau!;425000.0;0;0;385.0;0;loteterreno;;Progresso;15005;4852;7.0;Rua Progresso;89026-200;;-26.9916191;-49.0725355;venda;zap_imoveis
4677;Casa para Venda em Blumenau, Tribess, 3 dormitórios, 2 banheiros, 1 vaga;425000.0;3;2;121.0;1;casa;;Tribess;8503;2691;3.0;Rua Pedro Andre Reinert;89057-410;;-26.8758088;-49.0534033;venda;zap_imoveis
4681;LANÇAMENTO em ótima localização no bairro Vila Nova próximo ao hospital Unimed, Cooper e Cherry Noiv;425771.0;2;1;64.0;1;apartamento;;Escola Agricola;12145;3906;4.0;Rua Sao Manoel;89037-625;;-26.9035809;-49.0971173;venda;zap_imoveis
4682;Vendo Sobrado Amplo 03 Quartos – Bairro Água Verde;426000.0;3;2;100.0;1;casa;;Agua Verde;16186;5526;5.0;Rua Dos Pioneiros;89042-020;;-26.9064296;-49.1247171;venda;zap_imoveis
4683;EXCELENTE CASAS COM PISCINA, SEMIMOBILIADA, COM 3 QUARTOS E 2 BANHEIROS NO BAIRRO PROGRESSO.;426000.0;3;3;120.0;2;casa;;Do Salto;4558;1445;2.0;Rua Augusto Antonio Schweigert;89031-632;;-26.8844797;-49.1037744;venda;zap_imoveis
4684;Vendo apartamento 02 Quartos Mobiliado e Equipado – Garcia;426000.0;2;1;78.0;1;apartamento;;Garcia;15911;5336;5.0;Rua Carl Heinz Buechler;89021-120;;-26.9378207;-49.0641799;venda;zap_imoveis
4685;Lote em localização privilegiada em meio a natureza à venda na Dinâmica Sul!;426000.0;0;0;490.0;0;loteterreno;;Ponta Aguda;9880;3233;7.0;Rua Silvano Candido Da Silva Senior;89050-280;;-26.9004052;-49.0464149;venda;zap_imoveis
4687;APARTAMENTOS PRÓXIMO DA VILA GERMÂNICA, NA PLANTA, PARCELE A ENTRADA, ENTREGA DEZ./2023.;426000.0;2;2;68.0;2;apartamento;;Velha;15373;5470;6.0;Rua Gustavo Budag;89036-501;17.6;-26.918693;-49.0942472;venda;zap_imoveis
4689;Loft no Bairro Centro em Blumenau com infraestrutura completa, em construção, na Dinamica sul a imob;426614.0;1;1;37.0;1;apartamento;;Centro;5004;1622;2.0;Rua Namy Deeke;89010-130;13.95;-26.917538;-49.0677202;venda;zap_imoveis
4690;Apartamentos de dois e tres dormitórios com suíte e coberturas horizontais com piscina priv. no bai;427100.0;2;2;66.0;1;apartamento;;Velha;15373;5470;6.0;Rua Angelina Cordeiro Herkenhoff;89041-130;;-26.9147105;-49.1082595;venda;zap_imoveis
4692;Apartamento novo, localizado no Bairro Itoupava Seca;428900.0;2;2;67.0;1;apartamento;;Itoupava Seca;4464;1616;3.0;Rua Teresopolis;89030-110;14.75;-26.904098;-49.0807824;venda;zap_imoveis
4696;Sobrado com 2 suítes, no bairro Água Verde em Blumenau.;429000.0;2;3;90.0;1;casa;;Agua Verde;16186;5526;5.0;Rua Apolonia Von Buettner;89037-020;15.55;-26.9073054;-49.0967232;venda;zap_imoveis
4697;Excelente residência com 3 dormitórios, sala de costura, despensa, depósito, viveiro, terreno plano;429000.0;3;1;165.0;1;casa;;Passo Manso;6799;2069;7.0;Rua Luiza Ines Andriolli Vicentini;89032-307;;-26.9097262;-49.1475112;venda;zap_imoveis
4698;Apartamento Valencia com 2 dormitórios e 02 VAGAS à venda, 75 m² por R$ 429.000 - Velha - Blumenau/S;429000.0;2;2;75.0;2;apartamento;;Velha;15373;5470;6.0;Rua Joao Pessoa;89036-256;17.3;-26.9145674;-49.0797311;venda;zap_imoveis
4703;Casa no bairro Progresso!;430000.0;3;3;115.0;2;casa;;Progresso;15005;4852;7.0;Rua Clara Nunes;89026-270;;-26.9678513;-49.0750922;venda;zap_imoveis
4704;Blumenau - Apartamento Padrão - Vila Nova;430000.0;2;1;135.0;2;apartamento;;Vila Nova;9962;3884;2.0;Rua Regente Feijo;89037-600;10.5;-26.8965494;-49.0873498;venda;zap_imoveis
4705;CASA - BOA VISTA;430000.0;2;1;72.0;1;casa;;Boa Vista;1748;589;1.0;Rua Guido Kaestner Senior;89012-360;13.8;-26.8999524;-49.0642471;venda;zap_imoveis
4708;Vendo lindíssimo Apartamento 2 quartos.;430000.0;2;2;67.0;1;apartamento;;Itoupava Seca;4464;1616;3.0;Rua Iguape;89030-112;14.25;-26.9052032;-49.0809125;venda;zap_imoveis
4709;Apartamento com 1 dormitório à venda, 46 m² por R$ 430.000,00 - Centro - Blumenau/SC;430000.0;1;1;46.0;1;apartamento;;Centro;5004;1622;2.0;Rua Sete De Setembro;89010-200;;-26.9130355;-49.0790176;venda;zap_imoveis
4714;Apartamento em ótima localização no bairro Velha!;430000.0;3;3;104.0;1;apartamento;;Itoupava Norte;15648;5258;5.0;Rua Sao Cristovao;89053-590;10.05;-26.8707056;-49.0879875;venda;zap_imoveis
4716;CASA DE ALVENARIA A VENDA NO BAIRRO SALTO WEISSBACH 4 DORMITÓRIOS;430000.0;4;2;682.0;3;casa;;Salto Weissbach;5213;1556;4.0;Rua Pero Vaz De Caminha;89032-160;;-26.8922169;-49.1289635;venda;zap_imoveis
4717;Casa Mobiliada com Terraço à venda no bairro Progresso – Blumenau, SC;430000.0;4;2;180.0;1;casa;;Progresso;15005;4852;7.0;Rua Almirante Saldanha Da Gama;89026-320;;-26.9622875;-49.067279;venda;zap_imoveis
4723;Geminada semi mobiliada 2 dormitórios, 2 vagas de garagem;430000.0;2;1;55.0;2;casa;;Velha Central;18779;6119;7.0;Rua Alfredo Balistieri;89040-502;;-26.9214036;-49.1264775;venda;zap_imoveis
